position	real data_incl	significant_incl	real native se_incl	0.005%_incl	mean_incl	0.995%_incl	real data_excl	significant_excl	real native se_excl	0.005%_excl	mean_excl	0.995%_excl	min	max
305	-1.71658071946e-06	1	8.73089056188e-05	1.27192465364e-05	8.62688661784e-05	0.000163965533862	0.000107632838152	0	8.73089056188e-05	-1.02988303856e-05	8.83985187086e-05	0.000210797661903	-1.02988303856e-05	0.000210797661903
306	-1.07054886542e-05	1	8.72512533717e-05	1.57325491743e-05	8.61174480213e-05	0.000166715417913	9.99272391003e-05	0	8.72512533717e-05	-1.09643226406e-05	8.92035644217e-05	0.000210353971349	-1.09643226406e-05	0.000210353971349
307	-9.8327564909e-06	1	8.84499846252e-05	2.25965453122e-05	8.70424520467e-05	0.000173865843093	0.000104526619716	0	8.84499846252e-05	-6.95640146191e-06	9.04172411146e-05	0.000205335187537	-6.95640146191e-06	0.000205335187537
308	-5.39343825328e-06	1	8.70373988582e-05	1.97902693441e-05	8.60017855609e-05	0.000176560181093	0.000107939958709	0	8.70373988582e-05	-2.25756858931e-06	9.11098401617e-05	0.000211596244739	-2.25756858931e-06	0.000211596244739
309	-1.30180395313e-05	1	8.68804040698e-05	1.90440459645e-05	8.65471776904e-05	0.00017347905492	0.000105395343132	0	8.68804040698e-05	-5.14259999307e-06	8.86800342893e-05	0.000216060495129	-5.14259999307e-06	0.000216060495129
310	-2.50703188198e-05	1	9.02558410301e-05	2.11056773031e-05	9.09412747112e-05	0.000169907509331	0.000110152934921	0	9.02558410301e-05	-4.0461014375e-06	9.30270378375e-05	0.000215842313764	-4.0461014375e-06	0.000215842313764
311	-2.54148667986e-05	1	8.66983444508e-05	2.19753009499e-05	8.70279957246e-05	0.000166629757672	0.00011302901874	0	8.66983444508e-05	-8.17653031291e-06	8.96429853683e-05	0.000212682912229	-8.17653031291e-06	0.000212682912229
312	-1.52914331032e-05	1	8.81885166427e-05	2.51383720592e-05	8.85258824682e-05	0.000169193849463	0.000104177790528	0	8.81885166427e-05	-3.3061374031e-06	9.02750910635e-05	0.000206109103684	-3.3061374031e-06	0.000206109103684
313	-8.92669740882e-06	1	8.46637426047e-05	2.21834296181e-05	8.45139449415e-05	0.000161808562176	9.38723533532e-05	0	8.46637426047e-05	-7.97682013847e-07	8.7022270367e-05	0.00020116082638	-7.97682013847e-07	0.00020116082638
314	-9.32040034265e-06	1	8.25169880153e-05	1.97359619517e-05	8.1572077174e-05	0.000157639038123	8.33175317772e-05	0	8.25169880153e-05	-2.91169504657e-06	8.604382153e-05	0.00019619503081	-2.91169504657e-06	0.00019619503081
315	-1.36953953678e-05	1	7.77592585004e-05	1.19594036299e-05	7.71634314989e-05	0.000146347757386	8.023584636e-05	0	7.77592585004e-05	-3.95572117227e-06	8.12529192546e-05	0.000195085088319	-3.95572117227e-06	0.000195085088319
316	-2.20088235728e-05	1	7.15282717564e-05	3.79062027347e-06	7.04557491446e-05	0.000141544815235	8.57667437849e-05	0	7.15282717564e-05	-1.29785717066e-05	7.49483140592e-05	0.000182691990151	-1.29785717066e-05	0.000182691990151
317	-2.52547325749e-05	1	7.13526357261e-05	4.5165196604e-06	7.13905244898e-05	0.000142270977367	8.51493591846e-05	0	7.13526357261e-05	-1.40498875576e-05	7.55350853506e-05	0.000178859190129	-1.40498875576e-05	0.000178859190129
318	-1.63137187353e-05	1	7.55899063424e-05	9.55127865563e-06	7.49227929324e-05	0.000151416398347	9.80682129076e-05	0	7.55899063424e-05	-8.51159919534e-06	7.82897301859e-05	0.000176875806812	-8.51159919534e-06	0.000176875806812
319	-1.40806843758e-05	1	7.32773126132e-05	7.29733950088e-06	7.30263788092e-05	0.000143630955127	9.56718197659e-05	0	7.32773126132e-05	-1.06537276552e-05	7.64758354887e-05	0.000176949317148	-1.06537276552e-05	0.000176949317148
320	-9.82596467478e-06	1	7.32770062607e-05	3.82888667016e-06	7.30706014976e-05	0.000145095530402	8.73143054485e-05	0	7.32770062607e-05	-1.37397566566e-05	7.65331522438e-05	0.000181177127595	-1.37397566566e-05	0.000181177127595
321	-1.27384845868e-05	1	7.06885279446e-05	3.24978458625e-06	7.04532501154e-05	0.000147901805718	7.27686873986e-05	0	7.06885279446e-05	-1.65363819724e-05	7.30953269918e-05	0.000178652890842	-1.65363819724e-05	0.000178652890842
322	-3.44882730692e-05	1	7.08166281718e-05	5.17258201277e-06	7.0110408017e-05	0.000149063240725	7.92355081027e-05	0	7.08166281718e-05	-1.6650322159e-05	7.34311151413e-05	0.000176696626249	-1.6650322159e-05	0.000176696626249
323	-3.34742802778e-05	1	6.99059555735e-05	1.4658331203e-06	6.86858973332e-05	0.000140901310133	7.039553059e-05	0	6.99059555735e-05	-2.01179111443e-05	7.28631327209e-05	0.000174205242886	-2.01179111443e-05	0.000174205242886
324	-3.35850048193e-05	1	6.94057435323e-05	1.35489396166e-06	6.83054843629e-05	0.000141100617519	6.825338175e-05	0	6.94057435323e-05	-2.0217301354e-05	7.21391364517e-05	0.000170433078912	-2.0217301354e-05	0.000170433078912
325	-3.19199443449e-05	1	6.64693719939e-05	-6.90911117544e-06	6.61642009762e-05	0.000138853924152	6.79899661171e-05	0	6.64693719939e-05	-2.15320646089e-05	6.94082335076e-05	0.000170198842252	-2.15320646089e-05	0.000170198842252
326	-2.42679505675e-05	1	6.84266553703e-05	1.47393703038e-06	6.75372483518e-05	0.000144523427083	7.78411159512e-05	0	6.84266553703e-05	-2.38110374948e-05	7.15490237973e-05	0.000172736784304	-2.38110374948e-05	0.000172736784304
327	-2.31882279417e-05	1	6.69262256518e-05	-3.93736175328e-06	6.54269770674e-05	0.000142721948553	8.26728302978e-05	0	6.69262256518e-05	-2.70577681491e-05	6.91936928838e-05	0.000171415582674	-2.70577681491e-05	0.000171415582674
328	-2.86692373034e-05	1	6.91198791993e-05	-2.40281880738e-06	6.75777551311e-05	0.000144314999064	8.4236384855e-05	0	6.91198791993e-05	-2.19291419671e-05	7.35129628108e-05	0.000180217847031	-2.19291419671e-05	0.000180217847031
329	-3.59070479324e-05	1	6.18674974541e-05	-1.38391604137e-05	6.11542123085e-05	0.000139374525625	0.000103405108458	0	6.18674974541e-05	-3.12728496731e-05	6.67373743635e-05	0.000170674422694	-3.12728496731e-05	0.000170674422694
330	-3.13971911538e-05	1	5.84996906263e-05	-1.11486911544e-05	5.74582587525e-05	0.00013391228388	9.80625411973e-05	0	5.84996906263e-05	-3.37454397092e-05	6.30082929495e-05	0.000168867526748	-3.37454397092e-05	0.000168867526748
331	-2.56173081325e-05	1	5.94310820321e-05	-1.41541067524e-05	5.8545536325e-05	0.000136063873714	0.000102432780717	0	5.94310820321e-05	-2.69339389347e-05	6.35968195911e-05	0.000163532654321	-2.69339389347e-05	0.000163532654321
332	-1.80604711031e-05	0	5.87579088237e-05	-1.80958075415e-05	5.88279350677e-05	0.000133399782954	0.000112568271385	0	5.87579088237e-05	-2.43702266283e-05	6.38925209971e-05	0.000158806774494	-2.43702266283e-05	0.000158806774494
333	-1.66251446164e-05	0	5.5316423333e-05	-2.30771530301e-05	5.44245180964e-05	0.000130906634941	0.000115022737145	0	5.5316423333e-05	-2.95496484978e-05	5.95802268544e-05	0.00015698523373	-2.95496484978e-05	0.00015698523373
334	-2.36755301095e-05	1	5.68875661843e-05	-1.60097414454e-05	5.65869424231e-05	0.000132848909614	0.000104458237092	0	5.68875661843e-05	-3.00488306061e-05	6.19112470523e-05	0.000158893057227	-3.00488306061e-05	0.000158893057227
335	-2.31927476761e-05	1	5.61301100457e-05	-1.76940582186e-05	5.57679954202e-05	0.000134180022346	0.000103002063796	0	5.61301100457e-05	-3.0907268673e-05	6.12162064933e-05	0.000169812279851	-3.0907268673e-05	0.000169812279851
336	-2.92633835455e-05	1	5.89778497619e-05	-1.35508457429e-05	5.89606927655e-05	0.000141097719493	8.86221402512e-05	0	5.89778497619e-05	-3.06766156991e-05	6.35131600991e-05	0.000179224582445	-3.06766156991e-05	0.000179224582445
337	-3.21666432449e-05	1	5.68027298197e-05	-1.26214961792e-05	5.57688113168e-05	0.000139867414618	8.85530928024e-05	0	5.68027298197e-05	-2.73277834074e-05	6.01930563857e-05	0.000181558580852	-2.73277834074e-05	0.000181558580852
338	-3.6602136946e-05	1	6.0953657233e-05	-1.04604350361e-05	6.11937032027e-05	0.000143854427848	8.41991676125e-05	0	6.0953657233e-05	-2.67003378228e-05	6.50544035275e-05	0.000187238801021	-2.67003378228e-05	0.000187238801021
339	-3.68091352493e-05	1	5.94976539706e-05	-7.19695613644e-06	5.88712446489e-05	0.000146680520323	9.62688389213e-05	0	5.94976539706e-05	-3.11448729538e-05	6.38626853441e-05	0.000184406643897	-3.11448729538e-05	0.000184406643897
340	-2.93261849336e-05	1	5.93217435807e-05	-9.60501788643e-06	5.91904862248e-05	0.000137998139373	9.98065621924e-05	0	5.93217435807e-05	-2.8750513934e-05	6.33850003658e-05	0.000180408282166	-2.8750513934e-05	0.000180408282166
341	-3.16732098818e-05	1	6.24344492085e-05	-5.10678406158e-06	6.27922805753e-05	0.000143156226223	0.0001082186689	0	6.24344492085e-05	-3.3162668909e-05	6.64494537721e-05	0.000190015401344	-3.3162668909e-05	0.000190015401344
342	-2.9376757473e-05	1	5.71970645161e-05	-1.43123000966e-05	5.67222736452e-05	0.000141891628657	9.64628920403e-05	0	5.71970645161e-05	-3.7474367331e-05	6.05161807802e-05	0.000184076366905	-3.7474367331e-05	0.000184076366905
343	-2.34134161098e-05	1	5.53680083093e-05	-1.14025707452e-05	5.55525111303e-05	0.0001345271309	9.63668617236e-05	0	5.53680083093e-05	-4.04473203552e-05	5.94243855552e-05	0.000179181987649	-4.04473203552e-05	0.000179181987649
344	-1.75806893078e-05	1	5.91238245317e-05	-1.1623373195e-05	5.90791513538e-05	0.00013869938144	0.000105986184193	0	5.91238245317e-05	-4.12663312895e-05	6.32776267944e-05	0.000180710118109	-4.12663312895e-05	0.000180710118109
345	-1.70678132143e-05	1	6.00622861005e-05	-8.54171902595e-06	6.04120537241e-05	0.00014072132323	0.000117670926914	0	6.00622861005e-05	-4.03871244177e-05	6.51701171919e-05	0.00018873924829	-4.03871244177e-05	0.00018873924829
346	-1.60424074123e-05	1	6.21706869151e-05	-9.44765893667e-06	6.38634452144e-05	0.000145621674741	0.00012181500287	0	6.21706869151e-05	-2.99357969583e-05	6.67799382901e-05	0.000186773718079	-2.99357969583e-05	0.000186773718079
347	-2.65140786124e-05	1	6.13508610987e-05	-1.09142950578e-05	6.28148478323e-05	0.000143867937588	0.000124005502583	0	6.13508610987e-05	-3.06086902485e-05	6.46205392277e-05	0.000180641031312	-3.06086902485e-05	0.000180641031312
348	-3.89738384307e-05	1	6.30486313501e-05	-2.32687324838e-06	6.37318673602e-05	0.000145820857715	0.000131842148147	0	6.30486313501e-05	-2.81921406525e-05	6.66391500718e-05	0.000186251058008	-2.81921406525e-05	0.000186251058008
349	-4.23605254275e-05	1	6.4170109942e-05	-4.27060094463e-06	6.52847798595e-05	0.000148673727094	0.000140880927826	0	6.4170109942e-05	-3.35462646022e-05	6.70289942133e-05	0.000188383039196	-3.35462646022e-05	0.000188383039196
350	2.33608578525e-05	0	9.27122088744e-05	2.09235071929e-05	9.48368915377e-05	0.00017581787703	0.000143024594548	0	9.27122088744e-05	-1.00360554395e-05	9.41973603919e-05	0.000217467796074	-1.00360554395e-05	0.000217467796074
351	2.44098792453e-05	0	8.8762163755e-05	2.04753022507e-05	9.11028427484e-05	0.000169965853272	0.000138252013866	0	8.8762163755e-05	-9.44709395316e-06	9.07672352788e-05	0.00020979810892	-9.44709395316e-06	0.00020979810892
352	1.77537976741e-05	1	8.64048501008e-05	1.91601569913e-05	8.88624832558e-05	0.00016349637999	0.000138670030873	0	8.64048501008e-05	-1.0722530524e-05	8.65790434431e-05	0.000209751701083	-1.0722530524e-05	0.000209751701083
353	1.25937735625e-05	0	8.18179485595e-05	1.19671409587e-05	8.34343475738e-05	0.000159220614105	0.000138019581197	0	8.18179485595e-05	-1.70872211427e-05	8.22237111988e-05	0.000199291311428	-1.70872211427e-05	0.000199291311428
354	1.19896327202e-05	0	7.78598968507e-05	5.13169679568e-06	7.97894654907e-05	0.000159253205569	0.00013558968651	0	7.78598968507e-05	-2.04843989653e-05	7.75750200347e-05	0.000191024794267	-2.04843989653e-05	0.000191024794267
355	2.86406149127e-05	0	7.56880846853e-05	1.04795120136e-06	7.79393710657e-05	0.000152272453739	0.000146220077441	0	7.56880846853e-05	-2.65483619974e-05	7.48536599936e-05	0.000192996124021	-2.65483619974e-05	0.000192996124021
356	2.73152790949e-05	0	7.70789471289e-05	6.38302028194e-06	7.8214147706e-05	0.000151592788456	0.000139887135101	0	7.70789471289e-05	-2.21826563489e-05	7.64789835383e-05	0.000192376545167	-2.21826563489e-05	0.000192376545167
357	2.48989261105e-05	0	7.67898667201e-05	8.1962224356e-06	7.86681898073e-05	0.000151087030628	0.000124856000365	0	7.67898667201e-05	-2.48710880962e-05	7.70023469741e-05	0.000191070758759	-2.48710880962e-05	0.000191070758759
358	3.18609597624e-05	0	7.25420808701e-05	4.52028430974e-06	7.41652965043e-05	0.000145343457504	0.000109063733372	0	7.25420808701e-05	-2.7419136184e-05	7.22040103574e-05	0.000181111840054	-2.7419136184e-05	0.000181111840054
359	3.04001265407e-05	0	7.57401770178e-05	6.71790667649e-06	7.78924943674e-05	0.000146026263736	0.000113947152091	0	7.57401770178e-05	-2.87704299433e-05	7.56437373806e-05	0.000181887638582	-2.87704299433e-05	0.000181887638582
360	3.81002558502e-05	0	7.89285463608e-05	1.4091167062e-05	8.11531652881e-05	0.000150539569044	9.87518466429e-05	0	7.89285463608e-05	-2.66197701273e-05	7.89372843026e-05	0.000180464029045	-2.66197701273e-05	0.000180464029045
361	4.0549963891e-05	0	7.96622882698e-05	1.81777614809e-05	8.23921326848e-05	0.000153142971082	0.000106557311361	0	7.96622882698e-05	-2.41808409382e-05	8.02221604224e-05	0.000179128693943	-2.41808409382e-05	0.000179128693943
362	3.76689037497e-05	0	8.02717346589e-05	1.59415604658e-05	8.22965429076e-05	0.000156319245121	8.55970556185e-05	0	8.02717346589e-05	-2.23985220567e-05	8.1521529737e-05	0.000177711895503	-2.23985220567e-05	0.000177711895503
363	4.5685588361e-05	0	7.42554105781e-05	5.62041433492e-06	7.64431618597e-05	0.000144513239749	9.00447689421e-05	0	7.42554105781e-05	-3.03275352337e-05	7.58508390266e-05	0.000172105795896	-3.03275352337e-05	0.000172105795896
364	4.40415955021e-05	0	7.37928671328e-05	8.01447299477e-06	7.58388421668e-05	0.000144021971474	8.14881123206e-05	0	7.37928671328e-05	-3.94776870099e-05	7.62119508537e-05	0.000170529410185	-3.94776870099e-05	0.000170529410185
365	4.10307558029e-05	0	7.71737118601e-05	1.51538217582e-05	7.84859202335e-05	0.000148820947825	9.43776427836e-05	0	7.71737118601e-05	-2.41490721049e-05	7.8870465085e-05	0.000168072510816	-2.41490721049e-05	0.000168072510816
366	3.72079365855e-05	0	7.99852390272e-05	1.57406349509e-05	8.12284867635e-05	0.000152324643348	9.44006839067e-05	0	7.99852390272e-05	-1.89204720017e-05	8.14268645697e-05	0.000173072551853	-1.89204720017e-05	0.000173072551853
367	4.8299026457e-05	0	8.34492538758e-05	1.54798288078e-05	8.4430827968e-05	0.00015925343563	9.69647547593e-05	0	8.34492538758e-05	-2.0676984291e-05	8.46841329133e-05	0.000178290337966	-2.0676984291e-05	0.000178290337966
368	4.96891972151e-05	0	8.89114159869e-05	2.38207577123e-05	9.01656679512e-05	0.00016629008967	0.000110502729865	0	8.89114159869e-05	-2.88294865497e-05	8.86490609575e-05	0.00018985293518	-2.88294865497e-05	0.00018985293518
369	4.9377661469e-05	0	9.09639331804e-05	2.56194606231e-05	9.18976356523e-05	0.000167821643977	0.000100122166897	0	9.09639331804e-05	-1.49964094534e-05	9.17932833782e-05	0.000189758435398	-1.49964094534e-05	0.000189758435398
370	5.60268423796e-05	0	9.00221903551e-05	2.51996680903e-05	9.13333144732e-05	0.000172124724582	8.33148456361e-05	0	9.00221903551e-05	-1.24528428283e-05	9.03830765044e-05	0.000190005837363	-1.24528428283e-05	0.000190005837363
371	5.88290888345e-05	0	8.57273355764e-05	2.00541540774e-05	8.66033308939e-05	0.000164970469584	7.38319740721e-05	0	8.57273355764e-05	-1.25406187549e-05	8.49796824124e-05	0.000187527509751	-1.25406187549e-05	0.000187527509751
372	6.03363625899e-05	0	8.71808494331e-05	2.23262824241e-05	8.8067786129e-05	0.000162860663004	6.59126518319e-05	0	8.71808494331e-05	-1.28943027709e-05	8.62762291093e-05	0.00018668260412	-1.28943027709e-05	0.00018668260412
373	5.13125796381e-05	0	8.46186037777e-05	1.79255439361e-05	8.52165126033e-05	0.000157969400996	7.39017912639e-05	0	8.46186037777e-05	-8.50411586948e-06	8.41586372708e-05	0.000191325888548	-8.50411586948e-06	0.000191325888548
374	4.29349050549e-05	0	8.64150712785e-05	1.72889727201e-05	8.72652816123e-05	0.00016281334749	8.66451188872e-05	0	8.64150712785e-05	-1.13657615466e-05	8.67572156756e-05	0.000189421757279	-1.13657615466e-05	0.000189421757279
375	4.98528938274e-05	0	8.46061352605e-05	1.38005202885e-05	8.5974692724e-05	0.000155947243179	9.24958730994e-05	0	8.46061352605e-05	-1.15160796688e-05	8.37931847715e-05	0.000181807187207	-1.15160796688e-05	0.000181807187207
376	4.43232117959e-05	0	8.70449581867e-05	2.05647096786e-05	8.79050847884e-05	0.000155559132134	9.74558735e-05	0	8.70449581867e-05	-2.69051299244e-06	8.66894116195e-05	0.000187430412445	-2.69051299244e-06	0.000187430412445
377	4.25249049207e-05	0	9.11515058712e-05	2.67535872103e-05	9.2292199917e-05	0.000164353145827	0.000109879564171	0	9.11515058712e-05	-7.8400400052e-07	9.19758482765e-05	0.00018645950464	-7.8400400052e-07	0.00018645950464
378	3.67644570311e-05	0	9.09557699984e-05	2.43679137329e-05	9.20003835e-05	0.000159876115583	0.000105909704698	0	9.09557699984e-05	-7.9269233213e-07	9.16851003782e-05	0.000189357164993	-7.9269233213e-07	0.000189357164993
379	3.31445068816e-05	1	9.46850358204e-05	3.35760875461e-05	9.62211493898e-05	0.000160875942408	9.32973564828e-05	0	9.46850358204e-05	4.53671407581e-06	9.53405098496e-05	0.000195068435188	4.53671407581e-06	0.000195068435188
380	2.86117490629e-05	1	9.26051769185e-05	3.04331227623e-05	9.27488446901e-05	0.000160566136355	8.77556173915e-05	0	9.26051769185e-05	-2.75699857056e-06	9.39359831253e-05	0.000191293645303	-2.75699857056e-06	0.000191293645303
381	3.69134566384e-05	1	9.69768641216e-05	3.73652528629e-05	9.69324632457e-05	0.00016711119383	9.29455632023e-05	0	9.69768641216e-05	7.72594712717e-06	9.89077536978e-05	0.000201207122763	7.72594712717e-06	0.000201207122763
382	3.38845218765e-05	1	9.62379513465e-05	3.44589063056e-05	9.56988699368e-05	0.000170447639989	0.000101953465667	0	9.62379513465e-05	3.77393433214e-06	9.78865539197e-05	0.000199604494405	3.77393433214e-06	0.000199604494405
383	2.50875771263e-05	1	9.39351310595e-05	2.89257875268e-05	9.32089614256e-05	0.000163406978401	0.000109327145164	0	9.39351310595e-05	2.58375538538e-06	9.55271613189e-05	0.000201229576088	2.58375538538e-06	0.000201229576088
384	2.67800063135e-05	1	9.18125663673e-05	2.88291155812e-05	9.16619267723e-05	0.000163102059061	0.000111010490799	0	9.18125663673e-05	-3.01090931974e-07	9.25452434945e-05	0.000197947560008	-3.01090931974e-07	0.000197947560008
385	2.88173395625e-05	1	9.55331876372e-05	3.70686942137e-05	9.44545731424e-05	0.000165927817926	9.76853529624e-05	0	9.55331876372e-05	5.84038947878e-06	9.50590016115e-05	0.000196249970298	5.84038947878e-06	0.000196249970298
386	3.50032497015e-05	1	9.68213267446e-05	3.71096014834e-05	9.5836530071e-05	0.000169098797164	9.221409618e-05	0	9.68213267446e-05	5.6758712225e-07	9.6658487402e-05	0.000194230058601	5.6758712225e-07	0.000194230058601
387	3.87493192353e-05	0	9.78399940557e-05	3.48203104445e-05	9.70086650558e-05	0.000163911898963	0.000110237570997	0	9.78399940557e-05	-7.63050283235e-07	9.89278033284e-05	0.000196899842694	-7.63050283235e-07	0.000196899842694
388	2.69347617945e-05	1	9.56587967034e-05	3.18145805306e-05	9.46407903466e-05	0.000163792446741	9.53086749727e-05	0	9.56587967034e-05	1.42632903224e-06	9.65761146804e-05	0.00019595079513	1.42632903224e-06	0.00019595079513
389	3.15073442953e-05	0	9.21967850497e-05	2.98762657772e-05	9.15454658768e-05	0.000163499333386	0.000104697968153	0	9.21967850497e-05	7.21799793826e-07	9.42416103089e-05	0.000197476268756	7.21799793826e-07	0.000197476268756
390	3.72328920507e-05	0	9.17899107199e-05	2.88476290311e-05	9.24546086625e-05	0.000159857564634	0.000101683466352	0	9.17899107199e-05	1.62414712333e-06	9.33107765398e-05	0.00018870481147	1.62414712333e-06	0.00018870481147
391	3.38752750995e-05	1	9.62563604569e-05	3.64932924741e-05	9.64379550743e-05	0.000165067875621	9.59821639854e-05	0	9.62563604569e-05	1.07639623452e-06	9.70138698736e-05	0.000194293936184	1.07639623452e-06	0.000194293936184
392	2.87507776004e-05	1	9.83180208819e-05	3.796632664e-05	9.84297919374e-05	0.000164774420145	0.000100479198931	0	9.83180208819e-05	5.36265624037e-06	0.000100234658858	0.000193504501958	5.36265624037e-06	0.000193504501958
393	3.82391835189e-05	0	9.33621260492e-05	3.59657172251e-05	9.38527472742e-05	0.00016171554068	9.59544914323e-05	0	9.33621260492e-05	-1.63622203551e-06	9.43390992101e-05	0.000196946752052	-1.63622203551e-06	0.000196946752052
394	4.13373676782e-05	0	9.25119489343e-05	2.97508444596e-05	9.2833797689e-05	0.000165917850866	9.70464386929e-05	0	9.25119489343e-05	-3.38545708582e-06	9.37450068308e-05	0.00019570573563	-3.38545708582e-06	0.00019570573563
395	3.51372318277e-05	0	8.80461412643e-05	2.57731697924e-05	8.8745123035e-05	0.000159174790109	9.88054751459e-05	0	8.80461412643e-05	-8.46289656116e-06	9.09510183409e-05	0.000190237599042	-8.46289656116e-06	0.000190237599042
396	4.0987534276e-05	0	9.22821754509e-05	3.13764963124e-05	9.23444294571e-05	0.000165276658788	0.000103945359247	0	9.22821754509e-05	-1.7924578928e-06	9.43804634167e-05	0.000193936483148	-1.7924578928e-06	0.000193936483148
397	4.431213373e-05	0	8.80347070828e-05	2.60610263229e-05	8.80755612058e-05	0.000156721132979	0.000107485971045	0	8.80347070828e-05	-3.02470252775e-06	8.90714379893e-05	0.000188527633477	-3.02470252775e-06	0.000188527633477
398	3.9793097741e-05	0	8.56710056283e-05	2.31287644741e-05	8.54301850687e-05	0.00015540564764	0.000112310663922	0	8.56710056283e-05	-5.19857233848e-06	8.71722756681e-05	0.000188755213141	-5.19857233848e-06	0.000188755213141
399	4.29863119904e-05	0	8.33887319639e-05	1.98411017365e-05	8.33033352383e-05	0.000151190740067	0.000105348835518	0	8.33887319639e-05	-9.3724907377e-06	8.43052015616e-05	0.000182390686413	-9.3724907377e-06	0.000182390686413
400	4.6756729316e-05	0	8.51203851142e-05	2.16868416627e-05	8.464586489e-05	0.000157168770251	0.000106838150509	0	8.51203851142e-05	-5.76599066672e-06	8.66812253796e-05	0.00018908733078	-5.76599066672e-06	0.00018908733078
401	4.38647559826e-05	0	8.07810572587e-05	2.30440719764e-05	8.06378074027e-05	0.000153802979147	9.61126321959e-05	0	8.07810572587e-05	-6.70498618855e-06	8.16412177498e-05	0.000184432830165	-6.70498618855e-06	0.000184432830165
402	3.80741020007e-05	0	8.36963703507e-05	2.29940968954e-05	8.40438139725e-05	0.000152710985927	0.000103088580741	0	8.36963703507e-05	-6.33414240637e-06	8.50039285532e-05	0.000184590599258	-6.33414240637e-06	0.000184590599258
403	3.41463336774e-05	0	8.30213839406e-05	2.08906614185e-05	8.28061620825e-05	0.000151604105798	0.000106905454646	0	8.30213839406e-05	-9.43211777561e-06	8.42807418421e-05	0.000184313798011	-9.43211777561e-06	0.000184313798011
404	3.44961575567e-05	0	8.16386025184e-05	1.51104710583e-05	8.18447939775e-05	0.000158665265634	0.000108214156728	0	8.16386025184e-05	-1.29111104048e-05	8.33175917508e-05	0.000185702404452	-1.29111104048e-05	0.000185702404452
405	5.10123207825e-05	0	8.21523008255e-05	1.70577876779e-05	8.29033344894e-05	0.00015430399063	0.000108191090357	0	8.21523008255e-05	-8.56183496579e-06	8.29211177369e-05	0.000191696774744	-8.56183496579e-06	0.000191696774744
406	4.02884534476e-05	0	7.71477160158e-05	1.11102732444e-05	7.75100888647e-05	0.00014977630371	0.000106041960568	0	7.71477160158e-05	-1.49809441789e-05	7.79731707681e-05	0.000181752591332	-1.49809441789e-05	0.000181752591332
407	4.83228633817e-05	0	7.92657916628e-05	1.73507227385e-05	7.92768280717e-05	0.000149142501118	0.000111175523214	0	7.92657916628e-05	-1.47168503345e-05	7.99435330997e-05	0.00018093880602	-1.47168503345e-05	0.00018093880602
408	5.61485081614e-05	0	8.228539086e-05	1.71211045052e-05	8.27596688351e-05	0.000155428827813	0.000104959540426	0	8.228539086e-05	-1.27200402245e-05	8.44928106096e-05	0.000184846698905	-1.27200402245e-05	0.000184846698905
409	6.21045387109e-05	0	8.47378057702e-05	1.95861307937e-05	8.41059593795e-05	0.000156235627061	0.000102094575768	0	8.47378057702e-05	-9.18933448739e-06	8.67236569539e-05	0.000191669450402	-9.18933448739e-06	0.000191669450402
410	6.49687542872e-05	0	8.17782479457e-05	1.53927979081e-05	8.13818560009e-05	0.000156226565507	9.01939475258e-05	0	8.17782479457e-05	-1.33052218154e-05	8.48172666868e-05	0.000191055922998	-1.33052218154e-05	0.000191055922998
411	6.99562407844e-05	0	7.95275098143e-05	1.2771755298e-05	7.88624799321e-05	0.000153258963445	9.55756803122e-05	0	7.95275098143e-05	-1.5267559567e-05	8.10063104774e-05	0.000183099323045	-1.5267559567e-05	0.000183099323045
412	6.6291548124e-05	0	7.68579920797e-05	1.05087993136e-05	7.65324076578e-05	0.000151442378298	9.67177554598e-05	0	7.68579920797e-05	-1.96980639653e-05	7.96978878323e-05	0.000186128341431	-1.96980639653e-05	0.000186128341431
413	6.92253753334e-05	0	7.98132011995e-05	1.29395115435e-05	7.9448902681e-05	0.000153030153024	0.000102844694218	0	7.98132011995e-05	-2.13096388143e-05	8.10936056306e-05	0.000180909438094	-2.13096388143e-05	0.000180909438094
414	7.35504371717e-05	0	7.57392123412e-05	5.68276630218e-06	7.60307401139e-05	0.000146537731564	9.62315811204e-05	0	7.57392123412e-05	-2.79117853347e-05	7.74727214476e-05	0.000179274706159	-2.79117853347e-05	0.000179274706159
415	7.1787001752e-05	0	7.42443431541e-05	3.2504166273e-06	7.43209026685e-05	0.000147526505156	0.000100581022545	0	7.42443431541e-05	-1.47959877007e-05	7.57373033397e-05	0.000175724249247	-1.47959877007e-05	0.000175724249247
416	6.94500684536e-05	0	7.28478956367e-05	-9.26232639263e-07	7.21518597408e-05	0.000142690110865	9.51932608603e-05	0	7.28478956367e-05	-2.20815268082e-05	7.32871410938e-05	0.000175152821032	-2.20815268082e-05	0.000175152821032
417	6.85118670051e-05	0	7.68093036282e-05	8.88862774187e-06	7.71272121529e-05	0.000149075814839	9.92838728025e-05	0	7.68093036282e-05	-2.11454623391e-05	7.77550557126e-05	0.000177370363867	-2.11454623391e-05	0.000177370363867
418	7.85086392667e-05	0	7.43801057479e-05	3.0903003639e-06	7.49377895539e-05	0.00014158165863	0.000105512953045	0	7.43801057479e-05	-1.55367460648e-05	7.62488273101e-05	0.00017695095016	-1.55367460648e-05	0.00017695095016
