position	real data_incl	significant_incl	real native se_incl	0.005%_incl	mean_incl	0.995%_incl	real data_excl	significant_excl	real native se_excl	0.005%_excl	mean_excl	0.995%_excl	min	max
221	-3.1923994726e-05	0	4.71584466071e-05	-5.63516764005e-05	5.38506696597e-05	0.000189214353938	-1.55849664463e-05	0	4.71584466071e-05	-4.27705930952e-05	5.19496220198e-05	0.000161672032898	-5.63516764005e-05	0.000189214353938
222	-3.660571048e-05	0	4.41219837096e-05	-5.42281891237e-05	5.11863499095e-05	0.000181836202663	-2.49442444035e-05	0	4.41219837096e-05	-4.53145176004e-05	4.91457244358e-05	0.000157396963885	-5.42281891237e-05	0.000181836202663
223	-1.72595136898e-05	0	4.16456886475e-05	-5.55066576965e-05	4.83344311028e-05	0.000186343306714	-4.27199147529e-05	0	4.16456886475e-05	-5.2133535158e-05	4.66972361594e-05	0.000158873558659	-5.55066576965e-05	0.000186343306714
224	-3.0342333456e-05	0	3.97490610438e-05	-5.94099717532e-05	4.77714290767e-05	0.000176923236048	-4.75111630981e-05	0	3.97490610438e-05	-5.09737415779e-05	4.48376316242e-05	0.000155077251683	-5.94099717532e-05	0.000176923236048
225	-3.01543080891e-05	0	3.80237663791e-05	-5.56599044072e-05	4.64337384414e-05	0.000163849771177	-4.9858526181e-05	0	3.80237663791e-05	-5.24591281099e-05	4.34762403352e-05	0.000160457118612	-5.56599044072e-05	0.000163849771177
226	-2.71741056921e-05	0	3.66874504601e-05	-5.58901570953e-05	4.37766175907e-05	0.000170902857388	-4.09182613229e-05	0	3.66874504601e-05	-5.02667326262e-05	4.26933209057e-05	0.000156892834401	-5.58901570953e-05	0.000170902857388
227	-3.04199251877e-05	0	3.602722482e-05	-5.6595029506e-05	4.27358032152e-05	0.000175278682719	-4.44892655923e-05	0	3.602722482e-05	-5.73472171709e-05	4.06041491021e-05	0.00015079393426	-5.73472171709e-05	0.000175278682719
228	-2.69703272385e-05	0	3.19929062659e-05	-6.2185673456e-05	3.87300368745e-05	0.000181727546583	-3.52204639137e-05	0	3.19929062659e-05	-6.00255414048e-05	3.64625128686e-05	0.000149391527329	-6.2185673456e-05	0.000181727546583
229	-2.63670096634e-05	0	3.34857224039e-05	-6.65496490509e-05	4.16571783477e-05	0.000191296107432	-4.28882420733e-05	0	3.34857224039e-05	-5.86150927592e-05	3.71883169353e-05	0.000147544449288	-6.65496490509e-05	0.000191296107432
230	-3.73551789731e-05	0	3.29115596154e-05	-6.17211336718e-05	4.00252072984e-05	0.000185152233537	-3.83629118579e-05	0	3.29115596154e-05	-5.79404276101e-05	3.54756293914e-05	0.000145302974247	-6.17211336718e-05	0.000185152233537
231	-3.20175821805e-05	0	3.13717057132e-05	-6.02139373511e-05	3.95572606922e-05	0.000180357308273	-2.49617624666e-05	0	3.13717057132e-05	-5.99439101454e-05	3.29721725206e-05	0.000151535865735	-6.02139373511e-05	0.000180357308273
232	-3.58634771733e-05	0	3.16682142624e-05	-6.03000733588e-05	3.88790029735e-05	0.000169586869238	-3.91379152902e-05	0	3.16682142624e-05	-6.28524511091e-05	3.38533963462e-05	0.000152343181656	-6.28524511091e-05	0.000169586869238
233	-4.627930375e-05	0	3.2118427803e-05	-6.57043972559e-05	3.86984053813e-05	0.000180334779269	-4.69938017315e-05	0	3.2118427803e-05	-6.62800761289e-05	3.42840630285e-05	0.000146027995481	-6.62800761289e-05	0.000180334779269
234	-4.66964290759e-05	0	3.10433286154e-05	-6.58118824596e-05	3.75667558166e-05	0.00018004855526	-5.71921529828e-05	0	3.10433286154e-05	-6.60216919147e-05	3.38981866323e-05	0.000149912773768	-6.60216919147e-05	0.00018004855526
235	-3.8344501204e-05	0	2.9237265338e-05	-6.58764701503e-05	3.54979244382e-05	0.000174531185455	-5.36670180456e-05	0	2.9237265338e-05	-7.00833114848e-05	3.18346101421e-05	0.000143753484678	-7.00833114848e-05	0.000174531185455
236	-3.99976341395e-05	0	2.99717934107e-05	-7.24429558864e-05	3.5995358982e-05	0.000175371187641	-5.62037234881e-05	0	2.99717934107e-05	-6.50087925977e-05	3.17201201936e-05	0.000141883194671	-7.24429558864e-05	0.000175371187641
237	-3.88709425834e-05	0	2.94712539355e-05	-7.34898255184e-05	3.65386829356e-05	0.000176916357466	-5.90209823354e-05	0	2.94712539355e-05	-6.96217429339e-05	3.14431627921e-05	0.000149160292254	-7.34898255184e-05	0.000176916357466
238	-3.61287592821e-05	0	3.11377195082e-05	-7.53763054863e-05	3.83614761962e-05	0.000189395791255	-5.08267700133e-05	0	3.11377195082e-05	-6.68061492106e-05	3.22994302361e-05	0.000147882654428	-7.53763054863e-05	0.000189395791255
239	-2.78318782588e-05	0	3.10997316201e-05	-7.54500247973e-05	3.80752048273e-05	0.00019317515323	-5.52651942826e-05	0	3.10997316201e-05	-6.82854763565e-05	3.0919195185e-05	0.000149373543894	-7.54500247973e-05	0.00019317515323
240	-3.11547517072e-05	0	3.10910131443e-05	-7.54500247973e-05	3.83852615173e-05	0.000190349426621	-5.66965752339e-05	0	3.10910131443e-05	-6.36156792244e-05	3.02994764573e-05	0.000155350318001	-7.54500247973e-05	0.000190349426621
241	-1.37639891538e-05	0	2.94132424432e-05	-7.30525860373e-05	3.67552553896e-05	0.000198411700103	-5.30847878658e-05	0	2.94132424432e-05	-6.52346408708e-05	3.10000319186e-05	0.000152287787266	-7.30525860373e-05	0.000198411700103
242	-5.77807823777e-07	0	2.94199721905e-05	-7.06346541691e-05	3.66368101304e-05	0.000207759075294	-4.48036544587e-05	0	2.94199721905e-05	-6.06002189728e-05	3.08986458942e-05	0.000150837928359	-7.06346541691e-05	0.000207759075294
243	5.14759973141e-06	0	3.05071248416e-05	-7.33829486235e-05	3.52519313949e-05	0.000204510548526	-4.01518899316e-05	0	3.05071248416e-05	-6.27949048543e-05	3.21102922406e-05	0.000145762584412	-7.33829486235e-05	0.000204510548526
244	1.59362179441e-06	0	2.86252074459e-05	-7.27339201598e-05	3.38564447192e-05	0.000214054432528	-3.45208953517e-05	0	2.86252074459e-05	-6.43783466082e-05	2.9687124819e-05	0.00014215290072	-7.27339201598e-05	0.000214054432528
245	1.70237743603e-05	0	2.81732772418e-05	-7.06846433608e-05	3.33428863974e-05	0.000205343477097	-2.75718175765e-05	0	2.81732772418e-05	-6.28254112827e-05	2.94302885058e-05	0.000144504703976	-7.06846433608e-05	0.000205343477097
246	1.41403555347e-05	0	3.05823563561e-05	-6.87561480761e-05	3.53401697234e-05	0.000208723127807	-2.98115161033e-05	0	3.05823563561e-05	-6.01348263798e-05	3.17890742421e-05	0.000150552238246	-6.87561480761e-05	0.000208723127807
247	2.14696871481e-05	0	3.30451305212e-05	-6.99030909855e-05	3.69615809379e-05	0.000207311281706	-3.50898115076e-05	0	3.30451305212e-05	-5.94517115166e-05	3.41123754468e-05	0.000151217856885	-6.99030909855e-05	0.000207311281706
248	2.39221081284e-05	0	3.37280106939e-05	-6.9927743267e-05	3.87179809693e-05	0.000199905468196	-3.96387391877e-05	0	3.37280106939e-05	-5.38137095278e-05	3.65104229186e-05	0.000155770773684	-6.9927743267e-05	0.000199905468196
249	1.63808089062e-05	0	2.96961591876e-05	-6.81765939111e-05	3.43953932946e-05	0.000195612932483	-4.54318657659e-05	0	2.96961591876e-05	-5.58573018064e-05	3.24094715018e-05	0.000156671971544	-6.81765939111e-05	0.000195612932483
250	1.44571044681e-05	0	3.06397730384e-05	-6.58157370649e-05	3.36815605496e-05	0.000193752842239	-5.53872312451e-05	0	3.06397730384e-05	-5.76580416193e-05	3.20663773518e-05	0.000150435036692	-6.58157370649e-05	0.000193752842239
251	5.34781104046e-06	0	3.3906260999e-05	-6.63492815819e-05	3.8516897085e-05	0.000202577152599	-4.95735453072e-05	0	3.3906260999e-05	-5.45009705263e-05	3.53113362876e-05	0.000162850980022	-6.63492815819e-05	0.000202577152599
252	2.22626361839e-05	0	3.65564841944e-05	-6.23138921983e-05	4.04174402163e-05	0.000215292523387	-3.19561364399e-05	0	3.65564841944e-05	-5.18507892102e-05	3.86766272141e-05	0.000158614157936	-6.23138921983e-05	0.000215292523387
253	1.18743699712e-05	0	3.08471934711e-05	-7.3055363526e-05	3.6593315689e-05	0.000202064739645	-3.08517251723e-05	0	3.08471934711e-05	-5.72498049257e-05	3.23615034988e-05	0.000151584064424	-7.3055363526e-05	0.000202064739645
254	1.42516360874e-05	0	2.75396256663e-05	-7.24003771865e-05	3.15711922603e-05	0.000201160647142	-4.08366799129e-05	0	2.75396256663e-05	-6.32019122605e-05	2.94117329494e-05	0.000148853948338	-7.24003771865e-05	0.000201160647142
255	3.09633032892e-06	0	2.33614797493e-05	-8.04589556216e-05	2.76708852768e-05	0.000193891737385	-2.20606388903e-05	0	2.33614797493e-05	-6.84145065371e-05	2.58571399681e-05	0.000142424826368	-8.04589556216e-05	0.000193891737385
256	1.10009424184e-05	0	2.13210976533e-05	-7.67326127081e-05	2.50483605787e-05	0.000192917956102	-2.10988682298e-05	0	2.13210976533e-05	-6.13120168885e-05	2.40841860228e-05	0.000137344633731	-7.67326127081e-05	0.000192917956102
257	5.47706952474e-06	0	2.01536942953e-05	-7.66222496e-05	2.49282789826e-05	0.000190214713655	-2.5244768045e-05	0	2.01536942953e-05	-6.63465398433e-05	2.26956905358e-05	0.000133940859457	-7.66222496e-05	0.000190214713655
258	9.23323398894e-06	0	1.85482185449e-05	-8.90820759166e-05	2.1321384473e-05	0.000188744415092	-1.28583957414e-05	0	1.85482185449e-05	-6.60512881233e-05	2.22281882992e-05	0.000137742810983	-8.90820759166e-05	0.000188744415092
259	1.54093318945e-05	0	1.8281483467e-05	-8.91135386357e-05	2.09450540127e-05	0.000187853557211	-9.75455030382e-06	0	1.8281483467e-05	-7.40782847672e-05	2.13982993422e-05	0.000141662917099	-8.91135386357e-05	0.000187853557211
260	5.8181150387e-06	0	1.76106957712e-05	-8.95041721674e-05	1.95674614236e-05	0.000187240266695	-5.74760413943e-06	0	1.76106957712e-05	-7.02111133018e-05	2.12681506049e-05	0.000132977407996	-8.95041721674e-05	0.000187240266695
261	9.33667899543e-06	0	1.91377500955e-05	-8.12576798588e-05	2.13834515053e-05	0.000192170528273	-6.4543667991e-06	0	1.91377500955e-05	-8.00153916717e-05	2.2422232238e-05	0.000142465841366	-8.12576798588e-05	0.000192170528273
262	-1.81703968644e-07	0	1.50371209652e-05	-9.10707456752e-05	1.79977794681e-05	0.000179959564739	-2.21423479405e-06	0	1.50371209652e-05	-8.07145687473e-05	1.82138316556e-05	0.000142543808231	-9.10707456752e-05	0.000179959564739
263	6.21734798651e-07	0	1.55864080803e-05	-8.78062885079e-05	1.87002755191e-05	0.000194954448185	-2.44019448799e-07	0	1.55864080803e-05	-7.79185853201e-05	1.82218533298e-05	0.000141966265841	-8.78062885079e-05	0.000194954448185
264	6.21734798651e-07	0	1.74400199746e-05	-8.60338456044e-05	2.18508837922e-05	0.00018986996283	8.12469281221e-06	0	1.74400199746e-05	-7.02328915143e-05	1.99287022011e-05	0.000137815205939	-8.60338456044e-05	0.00018986996283
265	-2.56467728973e-06	0	2.00519922178e-05	-8.12210225755e-05	2.47658707139e-05	0.000172268256834	-6.47653166727e-06	0	2.00519922178e-05	-7.43520858287e-05	2.29211025645e-05	0.000138740139922	-8.12210225755e-05	0.000172268256834
266	3.27545594952e-06	0	2.24649864464e-05	-7.63320123501e-05	2.72677895861e-05	0.000174223615281	-9.7139657246e-06	0	2.24649864464e-05	-6.90266184328e-05	2.50763863519e-05	0.000139958854004	-7.63320123501e-05	0.000174223615281
267	-3.07333576627e-06	0	2.70179925481e-05	-7.50944152023e-05	3.21822145899e-05	0.000173079182673	-3.22732031689e-06	0	2.70179925481e-05	-6.896044269e-05	2.94042739006e-05	0.000139526717681	-7.50944152023e-05	0.000173079182673
268	-5.59986469506e-06	0	2.92467296399e-05	-7.21661696832e-05	3.33334487802e-05	0.000174054601605	-4.70653135108e-06	0	2.92467296399e-05	-6.43150505692e-05	3.23782418953e-05	0.000149361212184	-7.21661696832e-05	0.000174054601605
269	4.67843294729e-06	0	3.00247751799e-05	-6.73290125008e-05	3.33658767292e-05	0.000176282200726	1.09686448454e-05	0	3.00247751799e-05	-6.06845337852e-05	3.208059827e-05	0.000147405522004	-6.73290125008e-05	0.000176282200726
270	6.41566514056e-06	0	2.77537342924e-05	-7.21341747225e-05	3.14936535909e-05	0.000165490967135	7.13806683528e-06	0	2.77537342924e-05	-6.19070110624e-05	3.07667128672e-05	0.000149639320946	-7.21341747225e-05	0.000165490967135
271	6.52226955228e-06	0	2.64360670757e-05	-7.15439777163e-05	3.05645879403e-05	0.000166337865006	1.08190720152e-05	0	2.64360670757e-05	-6.50584840821e-05	2.87676172637e-05	0.000148454993968	-7.15439777163e-05	0.000166337865006
272	5.63002773054e-06	0	2.46856465455e-05	-6.84522228191e-05	2.9879891011e-05	0.000170567191589	1.36692511222e-05	0	2.46856465455e-05	-6.91268892885e-05	2.7235720469e-05	0.000152565562378	-6.91268892885e-05	0.000170567191589
273	-8.07655919589e-06	0	2.09808557591e-05	-7.1977234144e-05	2.60275166213e-05	0.000156725449458	2.92736782395e-06	0	2.09808557591e-05	-7.39885736124e-05	2.31240916052e-05	0.000141402646801	-7.39885736124e-05	0.000156725449458
274	1.52191398924e-06	0	2.45323869181e-05	-6.97704503314e-05	2.93338860816e-05	0.000160268165787	-5.49527406796e-06	0	2.45323869181e-05	-6.59284578182e-05	2.72361918283e-05	0.000137392420432	-6.97704503314e-05	0.000160268165787
275	6.46376255442e-06	0	2.62750356396e-05	-6.9536211341e-05	3.27288900226e-05	0.000166324946534	-1.52046231853e-05	0	2.62750356396e-05	-6.71322133083e-05	2.97411912478e-05	0.000147653341904	-6.9536211341e-05	0.000166324946534
276	3.43429067755e-06	0	2.69821385322e-05	-6.80379414374e-05	3.32558797084e-05	0.000168167547789	-1.84699292893e-05	0	2.69821385322e-05	-6.45258577009e-05	2.98068370763e-05	0.000142969964105	-6.80379414374e-05	0.000168167547789
277	-1.84811341456e-05	0	2.54703367488e-05	-6.99039804172e-05	2.97598072433e-05	0.000159680617099	-1.50819009269e-05	0	2.54703367488e-05	-6.33420011555e-05	2.88280690822e-05	0.000135207577556	-6.99039804172e-05	0.000159680617099
278	-3.24695414572e-05	0	2.76049437574e-05	-6.8383282465e-05	3.17014526527e-05	0.000163318177866	-1.21032412423e-05	0	2.76049437574e-05	-5.86707377612e-05	3.03051393738e-05	0.000145137702804	-6.8383282465e-05	0.000163318177866
279	-2.9231065065e-05	0	2.64343291534e-05	-6.76756322913e-05	3.172722074e-05	0.000162457021669	-4.82724987209e-06	0	2.64343291534e-05	-5.86424035489e-05	3.01842321108e-05	0.000147738634011	-6.76756322913e-05	0.000162457021669
280	-2.54951326209e-05	0	2.47604232411e-05	-7.59633383562e-05	3.1099489199e-05	0.000159085663527	-1.19166861607e-05	0	2.47604232411e-05	-5.76245929993e-05	2.88681397052e-05	0.000151081520148	-7.59633383562e-05	0.000159085663527
281	-1.09011072605e-05	0	2.52911371181e-05	-7.22512450579e-05	3.08697065659e-05	0.000164061265312	-6.46535697474e-06	0	2.52911371181e-05	-5.95805023916e-05	2.93248388109e-05	0.000148762500266	-7.22512450579e-05	0.000164061265312
282	-7.97253431007e-06	0	3.17660138161e-05	-6.54957976835e-05	3.73450427473e-05	0.000173354939197	-2.55215142761e-05	0	3.17660138161e-05	-5.66257949473e-05	3.58979121394e-05	0.000150260657429	-6.54957976835e-05	0.000173354939197
283	-4.70568251539e-06	0	3.1974716122e-05	-6.38527955866e-05	3.70502976627e-05	0.00016751958477	-3.56742864883e-05	0	3.1974716122e-05	-5.72997609838e-05	3.71813096991e-05	0.000152262261398	-6.38527955866e-05	0.00016751958477
284	6.30680963765e-06	0	3.1067914118e-05	-6.25820142423e-05	3.59869231759e-05	0.000164137056773	-2.96781626379e-05	0	3.1067914118e-05	-6.02148737088e-05	3.69676699011e-05	0.000143836958518	-6.25820142423e-05	0.000164137056773
285	1.30994150281e-05	0	3.13495947977e-05	-6.62606297549e-05	3.70190375478e-05	0.000160697435916	-3.61274979243e-05	0	3.13495947977e-05	-4.66274967235e-05	3.56174751482e-05	0.000143990394534	-6.62606297549e-05	0.000160697435916
286	2.82870614327e-06	0	2.88004874172e-05	-6.71853468059e-05	3.42800583774e-05	0.00016047980774	-4.0895046338e-05	0	2.88004874172e-05	-5.49317823033e-05	3.3021113356e-05	0.000144892450298	-6.71853468059e-05	0.00016047980774
287	3.33197488587e-06	0	2.98655208546e-05	-6.47875110995e-05	3.53582208795e-05	0.000157982427258	-4.95867960839e-05	0	2.98655208546e-05	-5.4519519797e-05	3.41501399412e-05	0.000143085078635	-6.47875110995e-05	0.000157982427258
288	-5.34594491792e-06	0	2.96374308672e-05	-7.02969938881e-05	3.38284372993e-05	0.000164404959192	-5.74667006299e-05	0	2.96374308672e-05	-5.77675488831e-05	3.38758175941e-05	0.000142859471271	-7.02969938881e-05	0.000164404959192
289	3.0231195649e-06	0	3.13552670706e-05	-7.20571794796e-05	3.57499263209e-05	0.00016737198016	-6.16482862333e-05	1	3.13552670706e-05	-5.24451994699e-05	3.54825222345e-05	0.00014877563897	-7.20571794796e-05	0.00016737198016
290	2.55524793096e-06	0	3.294739582e-05	-7.08971104054e-05	3.74925868725e-05	0.000168838300306	-5.91454414043e-05	1	3.294739582e-05	-4.73568013699e-05	3.66212495429e-05	0.000145363516394	-7.08971104054e-05	0.000168838300306
291	-2.21383278449e-06	0	3.13238256454e-05	-7.59214800748e-05	3.52768565664e-05	0.000168050135624	-6.10733196784e-05	1	3.13238256454e-05	-5.09813072598e-05	3.47806741381e-05	0.000140328302115	-7.59214800748e-05	0.000168050135624
292	6.57442680828e-06	0	3.30008133197e-05	-7.1542527651e-05	3.58520988743e-05	0.000165375282425	-5.01350584618e-05	0	3.30008133197e-05	-5.30123517735e-05	3.64907173565e-05	0.000131114633135	-7.1542527651e-05	0.000165375282425
293	-2.64613389672e-06	0	3.24756586404e-05	-6.7901249482e-05	3.53430394885e-05	0.000167908514595	-4.64138664527e-05	0	3.24756586404e-05	-5.28968169634e-05	3.55451764326e-05	0.000134224513355	-6.7901249482e-05	0.000167908514595
294	-1.63610880811e-05	0	3.1355968565e-05	-7.13762909027e-05	3.50306293214e-05	0.00016892006602	-4.18700009504e-05	0	3.1355968565e-05	-5.37779503764e-05	3.42771068068e-05	0.000129137608364	-7.13762909027e-05	0.00016892006602
295	-3.66760753443e-05	0	2.83804712415e-05	-7.59607606874e-05	3.24135330226e-05	0.000169736038298	-6.08865764775e-05	1	2.83804712415e-05	-5.36886594291e-05	3.13742674257e-05	0.000126824798324	-7.59607606874e-05	0.000169736038298
296	-3.51847357687e-05	0	2.73834600054e-05	-8.19363758724e-05	3.04395407373e-05	0.000158415676596	-5.6504091495e-05	1	2.73834600054e-05	-5.49842741155e-05	3.09160274466e-05	0.000128685445996	-8.19363758724e-05	0.000158415676596
297	-3.62272135466e-05	0	3.00493482521e-05	-7.57502300174e-05	3.4414391076e-05	0.00016121625727	-3.89176492733e-05	0	3.00493482521e-05	-5.3871871574e-05	3.36860650269e-05	0.000132787288991	-7.57502300174e-05	0.00016121625727
298	-3.43500916222e-05	0	3.03639431382e-05	-7.84773480006e-05	3.49398258364e-05	0.000170284438979	-4.82868389536e-05	0	3.03639431382e-05	-5.01390763184e-05	3.30989543038e-05	0.000139343138378	-7.84773480006e-05	0.000170284438979
299	-3.81266500947e-05	0	3.05194843013e-05	-7.6497556939e-05	3.45881666507e-05	0.000154419357275	-6.82225412504e-05	1	3.05194843013e-05	-5.1015754481e-05	3.34935729128e-05	0.000135381911418	-7.6497556939e-05	0.000154419357275
300	-2.16584025225e-05	0	3.25744817278e-05	-7.33787869383e-05	3.63879546353e-05	0.000155526733226	-5.80464113577e-05	1	3.25744817278e-05	-4.82105137028e-05	3.43792200937e-05	0.000139307860488	-7.33787869383e-05	0.000155526733226
301	-1.89129498754e-05	0	2.87798944611e-05	-7.80212080456e-05	3.32119343291e-05	0.000148683663413	-7.01279408267e-05	1	2.87798944611e-05	-5.21176814594e-05	2.97027221156e-05	0.000134959920037	-7.80212080456e-05	0.000148683663413
302	-1.04035749472e-05	0	2.72670147876e-05	-7.55186710606e-05	3.2403247439e-05	0.000151154231414	-7.90535650146e-05	1	2.72670147876e-05	-4.86625543602e-05	2.99816494256e-05	0.000133157089753	-7.55186710606e-05	0.000151154231414
303	-1.32014093758e-05	0	2.67108333051e-05	-7.20278820309e-05	3.00078376981e-05	0.000150723934421	-7.41896117162e-05	1	2.67108333051e-05	-5.41204447945e-05	2.85102038321e-05	0.000131764801304	-7.20278820309e-05	0.000150723934421
304	-2.37635218473e-05	0	2.12491850727e-05	-7.36952810988e-05	2.56195432567e-05	0.000141841010529	-7.03671732843e-05	1	2.12491850727e-05	-5.98359917626e-05	2.34691913629e-05	0.000123622712644	-7.36952810988e-05	0.000141841010529
305	-2.49560847287e-05	0	2.18459042766e-05	-7.49016099613e-05	2.59811951109e-05	0.000150097346638	-6.95191842115e-05	1	2.18459042766e-05	-6.12153270476e-05	2.4433427459e-05	0.000123012538446	-7.49016099613e-05	0.000150097346638
306	-2.37635218473e-05	0	2.01471099425e-05	-7.80368380268e-05	2.4296715868e-05	0.000148491769159	-8.255153173e-05	1	2.01471099425e-05	-6.39894641256e-05	2.33504875697e-05	0.000126891610466	-7.80368380268e-05	0.000148491769159
307	-2.61544720211e-05	0	2.3192452469e-05	-7.57115154284e-05	2.69661363985e-05	0.000146384623995	-7.80608719505e-05	1	2.3192452469e-05	-6.70124756724e-05	2.56669025584e-05	0.000130464173816	-7.57115154284e-05	0.000146384623995
308	-2.78627436453e-05	0	2.14119265601e-05	-8.20601212866e-05	2.52854992017e-05	0.000146881482864	-7.69781538964e-05	1	2.14119265601e-05	-6.62659117835e-05	2.43734617336e-05	0.000126886095834	-8.20601212866e-05	0.000146881482864
309	-2.556514724e-05	0	2.12659394562e-05	-8.59893146248e-05	2.53122748936e-05	0.000145171579243	-7.55973425969e-05	1	2.12659394562e-05	-6.52774745947e-05	2.492300487e-05	0.000131927551892	-8.59893146248e-05	0.000145171579243
310	-4.13572918012e-05	0	1.95224821008e-05	-8.60124665022e-05	2.27245499214e-05	0.000143848673701	-8.06775803771e-05	1	1.95224821008e-05	-6.31592590606e-05	2.3235446782e-05	0.000129425593098	-8.60124665022e-05	0.000143848673701
311	-4.26197987662e-05	0	1.64972844116e-05	-9.54092603856e-05	1.9518270726e-05	0.000138862569933	-8.79324499576e-05	1	1.64972844116e-05	-6.7834485088e-05	1.99806527613e-05	0.00012532601029	-9.54092603856e-05	0.000138862569933
312	-3.43540150346e-05	0	1.55114365549e-05	-0.000100562276886	1.89282204267e-05	0.000144079909363	-8.66613216963e-05	1	1.55114365549e-05	-6.99681294131e-05	1.86726493439e-05	0.000129706309914	-0.000100562276886	0.000144079909363
313	-5.14562183423e-05	0	1.74834034141e-05	-9.49373692054e-05	2.00210208465e-05	0.000147062727931	-8.39496492937e-05	1	1.74834034141e-05	-6.79260238203e-05	1.89065587386e-05	0.000129087264793	-9.49373692054e-05	0.000147062727931
314	-6.43994067294e-05	0	1.42670228299e-05	-9.32848012847e-05	1.82603458277e-05	0.000140070894628	-7.7059560677e-05	1	1.42670228299e-05	-6.4438789136e-05	1.56388667736e-05	0.000121356399346	-9.32848012847e-05	0.000140070894628
315	-7.31953256884e-05	0	1.4335972741e-05	-9.39908221634e-05	1.8604609686e-05	0.000140152988792	-8.8084684112e-05	1	1.4335972741e-05	-6.55976459717e-05	1.57031147489e-05	0.000124278897842	-9.39908221634e-05	0.000140152988792
316	-6.33203997262e-05	0	1.66765234824e-05	-9.33808601807e-05	1.8997035905e-05	0.000142977404439	-9.09330505799e-05	1	1.66765234824e-05	-6.24089223031e-05	1.82907643487e-05	0.000124169117009	-9.33808601807e-05	0.000142977404439
317	-7.35990343798e-05	0	1.58433435795e-05	-8.22994437773e-05	1.93795590993e-05	0.000135983517082	-9.58715852735e-05	1	1.58433435795e-05	-6.24089223031e-05	1.75724493183e-05	0.000127840357797	-8.22994437773e-05	0.000135983517082
318	-6.90098327948e-05	0	1.275075627e-05	-8.24594981866e-05	1.67528718221e-05	0.000130292105756	-9.35717689073e-05	1	1.275075627e-05	-6.79322880638e-05	1.51675844695e-05	0.000124687318959	-8.24594981866e-05	0.000130292105756
319	-6.377263153e-05	0	1.11492251307e-05	-8.23813768323e-05	1.49959125421e-05	0.000124296703819	-9.04519203148e-05	1	1.11492251307e-05	-6.53360169071e-05	1.33004155206e-05	0.000121811171756	-8.23813768323e-05	0.000124296703819
320	-6.05160415821e-05	0	1.23598726442e-05	-8.16839671591e-05	1.60328302131e-05	0.00013230105187	-9.14404518738e-05	1	1.23598726442e-05	-6.84519052694e-05	1.39681922221e-05	0.000125984428672	-8.16839671591e-05	0.00013230105187
321	-4.8260269468e-05	0	1.11163948799e-05	-8.48048529024e-05	1.50069158747e-05	0.000136682551658	-9.49627291608e-05	1	1.11163948799e-05	-7.24576370795e-05	1.3931045871e-05	0.000126656788516	-8.48048529024e-05	0.000136682551658
322	-5.87846054052e-05	0	1.23918139959e-05	-8.67348299429e-05	1.6863076149e-05	0.000132122411875	-8.99006155529e-05	1	1.23918139959e-05	-7.67786730524e-05	1.51033323604e-05	0.000136570250261	-8.67348299429e-05	0.000136570250261
323	-4.37760483789e-05	0	1.61689778182e-05	-8.73574526226e-05	1.90431670817e-05	0.000142284837754	-8.03555665771e-05	1	1.61689778182e-05	-7.77521276839e-05	1.89292918793e-05	0.000143304291592	-8.73574526226e-05	0.000143304291592
324	-4.86843538421e-05	0	1.58428636479e-05	-8.30829828341e-05	1.94337225657e-05	0.000141386951508	-6.83590807322e-05	0	1.58428636479e-05	-7.61020518315e-05	1.71607607301e-05	0.000135305621947	-8.30829828341e-05	0.000141386951508
325	-4.78846820831e-05	0	1.76358289775e-05	-7.9678882611e-05	2.09249094361e-05	0.00014032813414	-5.96286956313e-05	0	1.76358289775e-05	-7.21494728762e-05	1.90427635833e-05	0.000140563959092	-7.9678882611e-05	0.000140563959092
326	-5.96776319813e-05	0	1.71764675878e-05	-8.19275343619e-05	2.03046212888e-05	0.000140218805123	-6.36827318031e-05	0	1.71764675878e-05	-7.16994317845e-05	1.90389697637e-05	0.000142624705803	-8.19275343619e-05	0.000142624705803
327	-6.14980010525e-05	0	1.73805126354e-05	-8.40011673161e-05	2.22892558437e-05	0.00014677183079	-6.86035567941e-05	1	1.73805126354e-05	-6.74828888449e-05	1.83269404637e-05	0.000148297542858	-8.40011673161e-05	0.000148297542858
328	-5.61108695493e-05	0	1.38951602588e-05	-8.42824415975e-05	1.67558221126e-05	0.000137922843881	-7.10709730693e-05	0	1.38951602588e-05	-7.15995022189e-05	1.54555563619e-05	0.000142642649287	-8.42824415975e-05	0.000142642649287
329	-6.59987836394e-05	0	1.45637350947e-05	-8.40105539536e-05	1.9907298853e-05	0.000141919078417	-7.09258283132e-05	0	1.45637350947e-05	-7.43196984369e-05	1.64367818853e-05	0.000142604793348	-8.40105539536e-05	0.000142604793348
330	-5.46211086877e-05	0	1.64808505722e-05	-8.16264039033e-05	1.97451109579e-05	0.000146127785932	-6.65833594474e-05	0	1.64808505722e-05	-7.49134325259e-05	1.70427761745e-05	0.000145716023451	-8.16264039033e-05	0.000146127785932
331	-4.56364277317e-05	0	1.86146774321e-05	-8.08598011532e-05	2.15902942104e-05	0.000151889422528	-6.83706041476e-05	0	1.86146774321e-05	-7.45268019816e-05	1.83754463279e-05	0.000140927579742	-8.08598011532e-05	0.000151889422528
