"","s1.bam","s2.bam","s3.bam","s5.bam","s6.bam","s7.bam"
"WBGene00013741",20.7107691866649,24.3197651223139,27.431299719616,9.41900510759277,16.9618957885117,15.7101201405
"WBGene00013911",30.2032050638863,65.4762907139221,12.5726790381573,31.0827168550561,21.5878673671967,8.19658442113043
"WBGene00005757",141.52358944221,173.979858182707,73.1501325856427,74.4101403499829,121.817251572038,159.833396212043
"WBGene00005756",44.0103845216628,0,11.4297082165067,28.2570153227783,26.2138389458817,10.9287792281739
"WBGene00013912",47.462179386107,41.1565255916082,10.286737394856,32.0246173658154,15.4199052622834,59.4252370531956
"WBGene00013913",13.8071794577766,0,3.428912464952,8.4771045968335,0,30.0541428774782
"WBGene00005752",134.619999713322,222.619388427335,46.8618036876774,89.4805485221313,141.863128413007,79.2336494042608
"WBGene00001512",4117.99127328186,3167.18171939058,7195.00132229095,5847.31837079359,4757.04077341441,4674.78531485139
"WBGene00013914",1617.16589399208,1230.95426542174,2780.84800907607,3155.36671104358,1951.38901094196,1710.35394920922
"WBGene00007210",25.8884614833311,86.0545535097262,10.286737394856,11.3028061291113,32.381801050795,11.6118279299348
"WBGene00007212",30.2032050638863,65.4762907139221,61.720424369136,31.0827168550561,29.2978199983384,89.4793799306739
"WBGene00000203",903.507305768255,602.381874568084,562.341644252129,647.085650891623,586.727395229881,733.594305691174
"WBGene00012560",117.361025391101,209.524130284551,42.2899204010747,88.5386480113721,114.878294204011,147.538519580348
"WBGene00012544",1979.60435475872,3896.77467305999,864.085941167905,1461.8295926984,1852.70161726334,1600.38310822572
"WBGene00012545",6.04064101277725,140.306337244119,4.57188328660267,2.82570153227783,0,23.2236558598696
"WBGene00012546",1003.60935683713,671.599667608515,1057.24801002687,1325.2540186383,767.140286798597,864.73965642926
"WBGene00012547",8.62948716111036,0,53.7196286175814,14.1285076613892,26.2138389458817,11.6118279299348
"WBGene00012548",1340.15935612044,1693.0298027457,1026.3877978423,1153.82812568011,1271.37118887526,902.990383727869
"WBGene00003406",1298.73781774711,1019.55938397393,1317.84535736322,1410.02506460664,1205.06559624744,1180.99120534454
"WBGene00012550",1018.27948501102,821.259760668909,573.771352468635,880.676977559924,663.826921541298,1046.43061109765
"WBGene00012551",148.427179171098,202.041125631531,91.4376657320534,194.031505216411,157.28303367529,186.472295580717
"WBGene00012552",331.372306986638,288.095679141257,310.888063488982,343.793686427136,336.924929980891,247.263630037435
"WBGene00006804",2937.47742964197,2605.9563704141,3241.46525020129,2877.50606036959,4619.03262131698,2777.27602135969
"WBGene00012553",10442.5424136596,9726.03529776232,6661.23394858009,7683.08246626342,7708.41064061545,9672.65266563567
"WBGene00001457",24675.155588479,19313.6350094438,15039.2100712795,26112.3078597794,14856.3077249469,23346.6046261865
"WBGene00012554",1215.89474100045,1470.41041431837,712.070821888366,697.006377961865,949.09516889354,1277.98412099459
"WBGene00012555",769.750254771044,503.232062915573,925.806365537041,832.640051511201,964.515074155824,700.807968006652
"WBGene00012556",267.514101994421,93.5375581627459,154.30106092284,120.563265377187,212.79469261951,226.089120282848
"WBGene00012558",691.22192160494,1154.25346772828,508.622015634547,623.538138122641,451.803224184902,808.046614183108
"WBGene00012559",885.385382729923,856.804032770752,768.076392149249,655.562755488457,940.614220999284,598.350662742521
"WBGene00006762",37381.2124844979,44084.2511621021,47106.3994435106,56812.6131074673,65077.3971736775,66878.6644868102
"WBGene00012711",39.6956409411077,28.0612674488238,195.448010502264,38.6179209411304,45.4887205237359,82.6488929130652
"WBGene00012712",376.245640224412,217.00713493757,249.167639119846,221.34662002843,188.893839462971,345.622643091
"WBGene00012713",1840.66961146484,1017.68863281068,1519.00822197374,1323.37021761678,1489.56284833657,1221.29107874843
"WBGene00014176",105.279743365546,82.3130511832164,99.4384614836081,89.4805485221313,87.1224647319009,112.019987088783
"WBGene00006728",11998.4389488078,13987.606447657,5089.64906881042,6168.50644496251,9430.8140584125,11388.471004459
"WBGene00014177",449.59628109385,392.857744283533,346.320158960152,350.386990002451,581.330428388082,471.303604215
"WBGene00014178",41.4215383733297,37.4150232650984,32.0031830062187,35.7922194088525,50.8856873655351,62.840480562
"WBGene00000672",4.31474358055518,28.0612674488238,21.7164456113627,3.76760204303711,35.4657821032517,12.9779253334565
"WBGene00014181",230.407307201647,308.673941937061,170.302652425949,203.450510324004,310.71109103501,260.924604072652
"WBGene00164985",117.361025391101,52.3810325711377,72.0071617639921,130.92417099554,84.0384836794443,135.243642948652
"WBGene00000673",7283.28716397714,7849.67188101764,3177.45888418886,3696.95950473016,2491.85669038499,7589.35412526502
"WBGene00008810",92.3355126238809,0,256.02546404975,3.76760204303711,82.4964931532159,7.51353571936956
"WBGene00010073",1424.72833029932,1367.51910033934,1788.74933588329,1643.61639127494,1632.19697201269,2074.41890724776
"WBGene00010072",148.427179171098,884.865300219576,346.320158960152,257.138839437283,127.214218413838,165.29778582613
"WBGene00202410",24.162564051109,1.87075116325492,22.8594164330134,27.315114812019,46.2597157868501,28.0049967721956
"WBGene00012717",4836.82755380236,2682.65716810755,3652.93474599553,3855.19879053772,4376.94010869913,4406.34717505937
"WBGene00004164",1005.33525426936,1028.9131397902,829.796816518385,755.40420962894,1036.21763362544,1027.30524744835
"WBGene00012721",6.04064101277725,0,51.43368697428,14.1285076613892,0,8.19658442113043
"WBGene00012718",1728.48627837041,1741.66933299033,1441.28620610149,1440.16588095093,2030.0305277796,1447.38019903128
"WBGene00006985",2401.58627693701,1532.14520270578,2203.64774414249,2921.77538437528,3146.43166876892,2332.61131651337
"WBGene00000267",245.077435375534,422.789762895611,480.04774509328,529.348087046714,383.955641030855,251.361922248
"WBGene00012719",840.512049492149,873.640793240047,597.773739723299,729.97289583844,617.567205754448,800.533078463739
"WBGene00012714",934.573459548252,600.511123404829,641.206630946024,481.311160997991,670.765878909326,646.847120567543
"WBGene00012715",35.3808973605525,44.898027918118,17.14456232476,8.4771045968335,60.1376305229051,36.2015811933261
"WBGene00001630",2055.54384177649,2656.46665182198,2259.65331440337,1598.40516675849,2497.25365722679,2051.87830008965
"WBGene00006629",62.1323075599946,157.143097713413,8.00079575155467,19.7799107259448,26.2138389458817,65.5726753690435
"WBGene00012796",1466.14986867265,1938.09820513209,2193.36100674763,2019.43469506789,1697.7315693774,1859.94161489485
"WBGene00012799",71.624743437216,145.918590733884,72.0071617639921,94.1900510759277,36.2367773663659,51.2286526320652
"WBGene00010138",601.475255129392,1432.99539105327,805.794429263721,897.631186753591,657.658959436385,520.483110741782
"WBGene00185001",42.2844870894408,159.013848876668,36.5750662928214,63.1073342208716,6.93895736802751,80.5997468077826
"WBGene00010139",4530.48075958294,3064.29040541156,2684.83846005742,3703.55280830548,3925.90787977734,3157.7341482405
"WBGene00010140",120.812820255545,112.245069795295,73.1501325856427,130.92417099554,75.5575357851884,166.663883229652
"WBGene00010141",282.184230168309,258.163660529179,217.164456113627,267.499745055635,182.725877358058,346.305691792761
"WBGene00000774",875.029998136591,630.443142016907,672.066843130593,630.131441697956,713.941613643719,611.328588075978
"WBGene00006798",14477.6906101949,13778.0823173725,25209.3644423271,24466.807667483,21231.6675556379,15847.4129295539
"WBGene00012802",195.026409841094,218.877886100825,113.154111343416,114.911862312632,282.184266299785,122.948766316956
"WBGene00010142",86.2948716111036,46.7687790813729,779.506100365755,99.8414541404834,169.618957885117,478.817139934369
"WBGene00003804",448.733332377739,306.803190773807,328.032625813742,370.166900728396,244.405498407191,452.861289267456
"WBGene00012803",1347.92589456544,497.619809425808,1203.54827519815,973.925128125093,1172.68379519665,785.506007025
"WBGene00002229",113.046281810546,172.109107019452,61.720424369136,37.6760204303711,137.237156834322,73.086211088413
"WBGene00012804",472.032947712737,473.300044303494,330.318567457043,251.487436372727,461.055167342272,415.976659372369
"WBGene00012807",368.479101779412,149.660093060393,186.304243929059,275.976849652468,232.069574197364,297.126185265978
"WBGene00012806",199.341153421649,97.2790604892557,114.297082165067,129.040369974021,181.954882094944,187.838392984239
"WBGene00194870",23.299615334998,46.7687790813729,35.4320954711707,31.0827168550561,73.2445499958459,30.7371915792391
"WBGene00009949",3851.34012000355,2203.74487031429,3521.49310150571,4167.9097601098,4949.01859392984,3958.950275406
"WBGene00009950",10.3553845933324,0,9.14376657320534,48.9788265594824,12.3359242098267,43.0320682109348
"WBGene00009951",251.981025104423,112.245069795295,195.448010502264,241.126530754375,213.565687882624,280.049967721956
"WBGene00003829",342.590640296081,323.639951243101,110.868169700115,204.392410834763,380.100664715285,251.361922248
"WBGene00001092",175.17858937054,155.272346550158,136.013527776429,134.691773038577,189.664834726085,119.533522808152
"WBGene00002059",668.785254986053,847.450276954478,340.605304851899,378.644005325229,600.605309965936,676.901263445021
"WBGene00009952",1904.52781645706,963.436849076283,1204.6912460198,919.294898501055,1476.45592886363,1470.60385489115
"WBGene00003478",6932.92998523606,5442.01513390856,11458.2824870479,9125.13214823588,9322.87472157651,8415.84305439567
"WBGene00009953",273.554743007198,469.558541976984,254.882493228099,324.955676211951,218.191659461309,225.406071581087
"WBGene00044228",44.8733332377739,115.986572121805,34.28912464952,32.9665178765747,10.7939336835983,45.0812143162174
"WBGene00045482",288.224871181086,535.034832690906,113.154111343416,287.27965578158,172.702938937574,422.124097688217
"WBGene00003047",7581.86741975156,4347.62570340443,7325.29999595913,7668.01205809128,7810.18201534652,6829.12092020517
"WBGene00185005",13.8071794577766,0,12.5726790381573,5.65140306455566,0.770995263114168,41.665970807413
"WBGene00011400",780.105639364377,813.776756015889,1099.53793042794,989.937436808,939.072230473056,827.171977832413
"WBGene00011399",140.660640726099,50.5102814078828,118.868965451669,62.1654337101123,129.52720420318,71.7201136848913
"WBGene00001035",210.559486731093,52.3810325711377,253.739522406448,245.836033308171,348.489858927604,246.580581335674
"WBGene00011398",1132.18871553768,656.633658302476,761.218567219345,947.551913823833,854.262751530498,1254.76046513472
"WBGene00008714",18.1219230383318,0,16.0015915031093,19.7799107259448,11.5649289467125,43.0320682109348
"WBGene00003249",30.2032050638863,149.660093060393,5.71485410825334,48.9788265594824,26.9848342089959,23.9067045616304
"WBGene00008719",18.1219230383318,0,14.8586206814587,40.5017219626489,1.54199052622834,0
"WBGene00009730",1095.94486946102,1715.47881670476,2313.37294302095,2073.12302418117,2379.29138197032,1541.64091987428
"WBGene00009731",16.3960256061097,29.9320186120787,26.2883288979654,12.2447066398706,51.6566826286492,27.3219480704348
"WBGene00009732",1210.71704870378,1599.49224458295,852.656232951398,1071.88278124406,1007.69080889022,1205.58095860793
"WBGene00009733",173.452691938318,342.34746287565,113.154111343416,170.483992447429,178.099905779373,234.285704703978
"WBGene00009734",214.874230311648,379.762486140748,160.015915031093,102.667155672761,186.580853673629,284.148259932522
"WBGene00009735",59.5434614116615,149.660093060393,41.146949579424,49.9207270702417,33.9237915770234,77.1845032989782
"WBGene00009736",184.671025247762,284.354176814748,66.2923076557387,155.413584275281,131.069194729408,143.440227369783
"WBGene00000834",1221.93538201323,2544.22158202669,4014.11352563714,2512.04866219499,2238.19924882043,1896.82624478993
"WBGene00012097",12383.3140761934,10584.7100816963,9634.10105569348,7891.24247914122,10679.0553893943,9180.17455166608
"WBGene00012094",1630.11012473375,2205.61562147755,697.212201206907,1227.29636551934,1201.98161519499,2082.61549166889
"WBGene00006439",117644.935518701,96250.1473494655,85058.745576421,91419.9216737847,88336.7822713058,85963.7282627107
"WBGene00000407",974.26910048936,1086.90642585111,945.236869505102,932.481505651685,1019.25573783693,950.120744149369
"WBGene00002185",899.1925621877,997.110370014871,1169.25915054863,988.995536297241,1053.95052467707,1243.83168590654
"WBGene00012095",21.5737179027759,0,18.2875331464107,13.1866071506299,31.6108057876809,42.3490195091739
"WBGene00012099",6698.20793445386,4525.34706391365,6345.77400180451,6913.5497489731,6676.04798330558,6755.351660415
"WBGene00006691",2500.82537928978,2265.47965870171,2913.43262438755,2516.75816474879,2871.18635983716,3219.89158010074
"WBGene00012112",19.8478204705538,0,45.7188328660267,32.0246173658154,37.00777262948,67.6218214743261
"WBGene00012111",17.2589743222207,0,12.5726790381573,7.53520408607422,0,45.0812143162174
"WBGene00012110",18.9848717544428,0,4.57188328660267,17.8961097044263,35.4657821032517,21.1745097545869
"WBGene00012109",3.45179486444414,0,9.14376657320534,12.2447066398706,42.4047394712792,12.2948766316956
"WBGene00003373",159.645512480542,119.728074448315,116.583023808368,112.086160780354,90.9774410474718,67.6218214743261
"WBGene00004075",2494.78473827701,3984.69997773298,1611.58885852744,1055.87047256115,1673.83071622086,1001.34939678143
"WBGene00013574",720.562177952715,1569.56022597088,1240.12334149097,1111.44260269595,910.545405737832,660.508094602761
"WBGene00013575",197.615255989427,69.217793040432,204.59177707547,80.0615434145386,249.031469985876,161.199493615565
"WBGene00013576",125.990512552211,84.1838023464713,121.154907094971,119.621364866428,139.550142623664,152.319860492674
"WBGene00013577",7409.27767652936,6573.81958767778,6328.62943947975,6889.06033569335,7781.65519061129,7243.04843347226
"WBGene00013578",140.660640726099,99.1498116525106,164.587798317696,83.8291454575757,147.260095254806,132.511448141609
"WBGene00011475",152.741922751653,87.9253046729811,456.045357838616,71.5844388177051,207.397725777711,292.344844353652
"WBGene00011474",35990.1391541269,42097.5134267254,35132.6371158982,49198.2893784893,40295.2964313989,31811.627187109
"WBGene00011476",26.7514101994421,0,13.715649859808,14.1285076613892,60.1376305229051,41.665970807413
"WBGene00003887",69.0358972888829,0,50.2907161526294,61.223533199353,50.1146921024209,51.2286526320652
"WBGene00000067",14553.6300972126,1956.80571676464,10225.0169704869,5016.56212030391,15295.775024922,6120.79941647915
"WBGene00011735",4735.86255401737,3767.6928427954,4007.25570070724,3962.57544876428,3842.64039136101,3797.06773308867
"WBGene00011736",1741.43050911207,4416.84349644486,3345.4755949715,2655.2175398304,3539.63925295714,2055.97659230022
"WBGene00011734",1377.26615091321,961.566097913028,704.070026136811,1069.99898022254,874.308628371466,1012.96122471137
"WBGene00006391",309.798589083862,175.850609345962,237.737930903339,268.441645566394,297.604171562069,226.772168984609
"WBGene00011733",2994.43204490529,1098.13093283064,2041.34588746809,1113.32640371747,1381.62351150059,2177.55926121365
"WBGene00011732",13790.7834321705,13244.9182358448,21618.1501207007,16918.4169742581,21221.6446172175,18639.7160223524
"WBGene00198950",11.2183333094435,0,8.00079575155467,17.8961097044263,23.9008531565392,10.245730526413
"WBGene00011731",163.097307344986,177.721360509217,123.440848738272,126.214668441743,138.008152097436,127.730107229283
"WBGene00023450",100.10205106888,0,67.4352784773894,102.667155672761,89.4354505212434,81.2827955095434
"WBGene00011730",1726.76038093818,1361.90684684958,785.220954474009,1035.14866132445,1189.64569098516,1161.86584169524
"WBGene00011729",5195.81421970455,7913.2774205683,11173.6827524569,7294.07755531984,8161.75585532658,6959.5832222415
"WBGene00001458",12721.5899729089,24452.588454905,8334.54323147667,17724.6838114681,11341.3403204094,21492.1274009057
"WBGene00000179",497.058460479957,224.49013959059,329.175596635392,211.927614920837,373.932702610371,362.015811933261
"WBGene00001118",1731.07512451874,3350.51533338956,3672.3652499636,2218.1757028381,2282.14597881794,1622.92371538383
"WBGene00004796",232.99615334998,56.1225348976475,212.592572827024,92.3062500544092,226.672607355565,164.614737124369
"WBGene00000837",2550.01345610811,1582.65548411366,2593.40079432536,2517.70006525955,2586.68910774803,1646.83041994546
"WBGene00000878",8.62948716111036,0,49.1477453309787,10.360905618352,3.85497631557084,16.3931688422609
"WBGene00003048",1954.5788419915,3432.82838457277,4875.91352516175,4166.96785959904,2063.18332409351,2017.72586500161
"WBGene00012306",1003.60935683713,918.538821158165,1257.26790381573,794.96403108083,1227.42445887775,755.451864147521
"WBGene00012307",31.0661537799973,0,35.4320954711707,27.315114812019,31.6108057876809,57.376090947913
"WBGene00010661",59.5434614116615,57.9932860609025,82.2938991588481,54.6302296240381,43.9467299975076,94.260720843
"WBGene00023451",56.9546152633284,114.11582095855,82.2938991588481,98.8995536297241,118.733270519582,72.4031623866521
"WBGene00010663",15.5330768899986,48.6395302446279,34.28912464952,16.0123086829077,33.1527963139092,38.2507272986087
"WBGene00010664",1358.28127915877,752.041967628477,1152.11458822387,968.273725060537,1056.26351046641,806.680516779587
"WBGene00010665",3714.99422285801,5146.43645011428,2879.14349973803,3974.82015540415,3194.233375082,2551.86994977861
"WBGene00000875",115.635127958879,329.252204732866,76.5790450505947,119.621364866428,67.8475831540467,142.074129966261
"WBGene00003967",835.334357195483,1032.65464211671,893.803182530822,689.471173875791,692.353746276522,853.810877201087
"WBGene00007025",1300.46371517933,1288.94755148264,1703.02652425949,1542.8330366237,1434.82218465547,1261.59095215233
"WBGene00007065",75.9394870177712,35.5442721018434,51.43368697428,60.2816326885937,55.5116589442201,146.855470878587
"WBGene00008349",12.0812820255545,0,25.1453580763147,33.908418387334,0,0
"WBGene00021342",21.5737179027759,46.7687790813729,144.014323527984,90.4224490328906,60.9086257860192,49.8625552285435
"WBGene00022222",38.8326922249966,0,14.8586206814587,38.6179209411304,0,12.9779253334565
"WBGene00022203",41.4215383733297,46.7687790813729,14.8586206814587,16.0123086829077,40.0917536819367,29.3710941757174
"WBGene00022221",89.7466664755477,0,117.725994630019,77.2358418822607,96.3744078892709,64.2065779655217
"WBGene00022219",205.381794434427,488.266053609534,284.599734591016,217.579017985393,134.924171044979,178.275711159587
"WBGene00022204",45.7362819538849,99.1498116525106,130.298673668176,97.9576531189648,33.9237915770234,86.7471851236304
"WBGene00023191",74.2135895855491,248.809904712904,304.030238559078,171.425892958188,132.611185255637,148.904616983869
"WBGene00022205",489.291922034957,710.885442036869,617.20424369136,505.800574277732,601.376305229051,586.738834812587
"WBGene00198345",12.0812820255545,0,8.00079575155467,23.5475127689819,39.3207584188225,26.6388993686739
"WBGene00022206",73.3506408694381,269.388167508708,136.013527776429,78.17774239302,85.5804742056726,101.091207860609
"WBGene00045295",3082.45281394862,3642.35251485732,4311.28593926632,4781.08699261409,4677.62826131365,4801.83237337891
"WBGene00022215",18.1219230383318,41.1565255916082,4.57188328660267,10.360905618352,13.1069194729408,12.2948766316956
"WBGene00022213",11.2183333094435,20.5782627958041,29.7172413629174,12.2447066398706,31.6108057876809,15.7101201405
"WBGene00022211",316.70217881275,658.504409465731,901.803978282377,609.409630461252,479.559053657012,419.391902881174
"WBGene00044700",28.4773076316642,46.7687790813729,117.725994630019,25.4313137905005,24.6718484196534,18.4423149475435
"WBGene00011606",31.0661537799973,147.789341897139,65.149336834088,20.7218112367041,0,23.9067045616304
"WBGene00011607",93.1984613399919,112.245069795295,146.300265171285,124.330867420225,0,112.019987088783
"WBGene00011608",178.630384234984,239.456148896629,388.610079361227,319.304273147395,166.53497683266,209.695951440587
"WBGene00011611",41.4215383733297,0,43.4328912227254,37.6760204303711,26.2138389458817,55.3269448426304
"WBGene00011612",22.4366666188869,0,86.8657824454507,21.6637117474634,60.9086257860192,16.3931688422609
"WBGene00011613",171.726794506096,299.320186120787,501.764190704643,311.769069061321,279.871280510443,162.565591019087
"WBGene00022227",406.448845288298,411.565255916082,1070.96365988668,729.97289583844,568.223508915141,527.996646461152
"WBGene00020082",425.433717042741,770.749479261026,569.199469182032,459.647449250527,720.880571011747,492.478113969587
"WBGene00019734",4129.20960659131,4863.95302446279,2304.22917644775,5542.14260530759,3006.88152614525,4650.195561588
"WBGene00023458",216.60012774387,377.891734977493,86.8657824454507,204.392410834763,293.749195246498,262.290701476174
"WBGene00019733",4514.94768269294,9422.97360931502,11461.7113995129,8932.04254353023,6776.27736751042,5427.50498419187
"WBGene00015431",532.439357840509,1056.97440723903,1428.71352706333,1418.50216920347,595.208343124137,676.901263445021
"WBGene00015430",413.352435017186,753.912718791732,1053.81909756192,778.009821887163,444.093271553761,409.829221056522
"WBGene00015429",638.582049922167,450.851030344435,764.647479684297,711.134885623254,706.231661012578,573.76090947913
"WBGene00019862",925.943972387142,1111.22619097342,1428.71352706333,1186.79464355669,915.171377316517,918.017455166608
"WBGene00019863",318.428076244972,722.109949016398,491.477453309787,554.779400837214,295.291185772726,343.573496985717
"WBGene00002060",953.558331302695,533.164081527652,530.33846124591,624.480038633401,643.010049437216,762.28235116513
"WBGene00019864",136.345897145544,217.00713493757,378.323341966371,288.221556292339,220.504645250652,260.241555370891
"WBGene00195183",24.162564051109,0,17.14456232476,10.360905618352,0,10.245730526413
"WBGene00019865",170.000897073874,101.020562815766,88.0087532671014,101.725255162002,51.6566826286492,109.9708409835
"WBGene00022858",115.635127958879,0,222.87931022188,61.223533199353,237.466541039164,84.0149903165869
"WBGene00022859",11.2183333094435,41.1565255916082,37.718037114472,19.7799107259448,10.0229384204842,6.14743831584782
"WBGene00022860",5.17769229666622,0,38.8610079361227,4.70950255379639,13.1069194729408,4.78134091232608
"WBGene00022861",315.839230096639,639.796897833182,518.908753029403,424.797130352434,597.52132891348,517.067867232978
"WBGene00018683",29.3402563477752,29.9320186120787,28.5742705412667,33.908418387334,56.2826542073342,53.2777987373478
"WBGene00004127",8.62948716111036,0,1.14297082165067,11.3028061291113,40.8627489450509,13.6609740352174
"WBGene00044556",871.578203272146,572.449855956005,930.378248823643,1142.525319551,919.026353632088,689.879188778478
"WBGene00000484",675.688844714941,875.511544403302,1432.14243952829,1060.57997511495,731.674504695345,468.571409407956
"WBGene00001185",26.7514101994421,0,27.431299719616,23.5475127689819,40.0917536819367,10.245730526413
"WBGene00015137",423.707819610519,295.578683794277,203.448806253819,243.010331775894,556.658579968429,373.627639863195
"WBGene00015138",15.5330768899986,0,9.14376657320534,14.1285076613892,1.54199052622834,15.0270714387391
"WBGene00015139",264.925255846088,72.9592953669418,121.154907094971,187.438201641096,289.894218930927,230.187412493413
"WBGene00015141",454.773973390516,123.469576774825,381.752254431323,230.765625136023,397.062560503796,316.251548915282
"WBGene00017898",1118.3815360799,804.423000199615,910.947744855582,1112.38450320671,900.522467317348,834.002464850021
"WBGene00019014",77.6653844499932,0,187.447214750709,120.563265377187,63.9926068384759,146.855470878587
"WBGene00194687",44.8733332377739,9.35375581627459,30.860212184568,23.5475127689819,17.7328910516259,29.3710941757174
"WBGene00003408",1265.94576653489,1217.85900727895,1783.03448177504,1629.48788361355,1555.86844096439,1138.64218583537
"WBGene00003407",4319.05832413574,5853.58038982464,7731.05463764512,5932.08941676193,5942.06049282089,4729.42921099226
"WBGene00017423",8128.11395704985,8865.48976266506,10260.449065958,11637.1808104309,9767.73898839339,8803.81471699584
"WBGene00017424",34.5179486444414,173.979858182707,72.0071617639921,106.434757715798,2.3129857893425,36.2015811933261
"WBGene00017422",1008.7870491338,806.29375136287,723.500530104873,794.96403108083,703.147679960121,694.660529690804
"WBGene00017426",273.554743007198,359.184223344944,274.31299719616,389.004910943581,400.146541556253,722.665526463
"WBGene00006825",1050.20858750713,1305.78431195193,892.660211709171,1043.62576592128,1775.60209095193,1128.39645530896
"WBGene00019776",309.798589083862,162.755351203178,345.177188138502,512.393877853047,305.31412419321,382.507272986087
"WBGene00004011",44.0103845216628,147.789341897139,60.5774535474854,53.6883291132788,121.046256308924,64.8896266672826
"WBGene00002056",5459.01357811841,2347.79270988492,9930.130498501,3520.82410921818,7370.71471537144,5008.11308131069
"WBGene00020571",119.086922823323,181.462862835727,118.868965451669,151.645982232244,35.4657821032517,202.182415721217
"WBGene00020572",994.116920959914,3073.64416122783,4525.02148291499,4021.91518094211,2036.96948514763,1779.34186808706
"WBGene00020573",1496.35307373654,1384.35586080864,827.510874875083,1580.50905705407,1253.63829782364,1876.33478373711
"WBGene00020574",69.0358972888829,0,27.431299719616,24.4894132797412,47.8017063130784,47.1303604215
"WBGene00020569",19.8478204705538,0,25.1453580763147,11.3028061291113,11.5649289467125,4.09829221056522
"WBGene00020575",37.1067947927746,59.8640372241574,75.4360742289441,20.7218112367041,43.9467299975076,60.7913344567174
"WBGene00021185",1997.72627779705,1636.90726784805,1644.73501235531,2188.97678700456,2338.42863302527,1898.87539089522
"WBGene00017184",5798.15242355005,8807.49647660415,14446.0082148428,12375.6308108661,9385.32533788876,6730.76190715161
"WBGene00002150",631.678460193278,583.674362935534,667.49495984399,505.800574277732,625.27715838559,616.792977690065
"WBGene00019722",54.3657691149953,130.952581427844,42.2899204010747,52.7464286025195,100.229384204842,67.6218214743261
"WBGene00004829",1474.77935583376,1988.60848653998,2757.98859264306,3449.23967040047,1479.53990991609,1060.77463383463
"WBGene00015364",856.908075098259,858.674783934007,601.202652188251,699.832079494143,1157.26388993437,1022.52390653602
"WBGene00000086",6280.54075585612,10229.2673606779,16987.9753221939,13882.671628081,10451.6117867757,8225.95551530615
"WBGene00001127",409.037691436631,1013.94713048417,1471.00344746441,1253.6695798206,488.810996814382,537.559328285804
"WBGene00020216",2265.24037979147,1492.85942827742,1184.11777123009,1748.16734796922,1676.91469727331,1648.19651734898
"WBGene00002071",1073.50820284213,682.824174588045,593.201856436697,833.58195202196,687.727774697838,891.378555797934
"WBGene00020215",77.6653844499932,115.986572121805,27.431299719616,18.8380102151855,66.3055926278184,148.221568282109
"WBGene00020214",403.859999139965,1010.20562815766,1851.61273107408,1115.21020473898,711.628627854377,573.76090947913
"WBGene00017779",463.403460551626,405.953002426317,444.61564962211,492.613967127102,384.72663629397,522.532256847065
"WBGene00017781",559.190768039951,203.911876794786,426.328116475699,302.350063953728,296.06218103584,274.585578107869
"WBGene00002058",153.604871467764,46.7687790813729,286.885676234318,99.8414541404834,168.076967358889,90.1624286324347
"WBGene00000899",5977.64575650115,7771.10033216093,12691.548003609,10263.8898657438,7967.46504902181,6873.51908581963
"WBGene00018213",681.729485727718,680.95342342479,810.366312550323,725.263393284643,673.078864698668,585.372737409065
"WBGene00018212",115.635127958879,368.537979161219,262.883288979654,315.536671104358,217.420664198195,193.985831300087
"WBGene00018214",5778.3046030795,3690.99204510195,6996.12439932374,8583.53935454929,5929.72456861106,5378.32547766508
"WBGene00018215",613.556537154947,660.375160628986,1405.85411063032,1000.29834242635,1036.98862888856,492.478113969587
"WBGene00018985",2543.10986637922,2104.59505866178,2242.50875207861,2836.06243789618,2330.71868039413,2462.39056984793
"WBGene00018986",160.508461196653,65.4762907139221,75.4360742289441,103.60905618352,166.53497683266,178.958759861348
"WBGene00018987",215.737179027759,437.755772201651,299.458355272475,336.258482341062,168.847962622003,186.472295580717
"WBGene00018984",923.355126238809,106.63281630553,1134.97002589911,394.656314008137,856.57573731984,658.458948497478
"WBGene00022502",898.329613471588,989.627365361852,1005.81432305259,1321.48641659527,1094.81327362212,1007.49683509728
"WBGene00022503",702.440254914383,903.572811852125,658.351193270785,659.330357531494,724.735547327317,501.357747092478
"WBGene00022504",18.9848717544428,0,74.2931034072934,64.9911352423901,33.9237915770234,28.0049967721956
"WBGene00003104",35.3808973605525,71.0885442036869,14.8586206814587,41.4436224734082,0.770995263114168,16.3931688422609
"WBGene00044557",592.845767968282,372.279481487729,372.608487858118,504.858673766973,785.644173113337,626.355659514717
"WBGene00018078",1938.18281638539,1867.00966092841,1340.70477379623,1831.05459291604,1443.30313254972,1786.85540380643
"WBGene00004769",1179.65089492379,722.109949016398,925.806365537041,1109.55880167443,852.720761004269,980.857935728608
"WBGene00018077",125.1275638361,297.449434957532,146.300265171285,162.006887850596,255.199432090789,175.543516352543
"WBGene00018076",484.114229738291,377.891734977493,580.629177398539,541.592793686584,423.276399449678,443.298607442804
"WBGene00018075",1282.341792141,1833.33613998982,2345.37612602717,2368.87978455958,1908.98427147068,1413.910812645
"WBGene00018079",349.49423002497,602.381874568084,584.058089863491,648.027551402383,797.980097323163,509.554331513608
"WBGene00018074",1693.10538100985,2100.85355633527,3648.36286270893,3336.21160910936,3097.08797192961,2667.98822907796
"WBGene00018779",103.553845933324,0,168.016710782648,61.223533199353,183.496872621172,125.680961124
"WBGene00004893",1743.15640654429,1773.47210276566,1453.85888513965,1843.29929955591,1156.49289467125,1333.31106583722
